"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
14;"1.0";"0.06666666666666667";"0.06666666666666667";"0.20000000000000004";"0.20000000000000004";"0.20000000000000004";"0.06666666666666667";"0.20000000000000004";"NA";"NA"
63;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.08333333333333333";"0.3333333333333333"
64;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.16666666666666666";"0.032786885245901634";"0.5"
78;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
129;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.034482758620689655";"0.3333333333333333"
143;"1.0";"0.20000000000000004";"0.20000000000000004";"0.20000000000000004";"0.20000000000000004";"0.4666666666666667";"0.20000000000000004";"0.13333333333333333";"0.08571428571428572";"0.20000000000000004"
145;"1.0";"0.10714285714285714";"0.21428571428571427";"0.03571428571428571";"0.10714285714285714";"0.25";"0.21428571428571427";"0.39285714285714285";"0.0821917808219178";"0.10714285714285714"
147;"1.0";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.6666666666666666";"0.5";"0.6666666666666666";"0.09523809523809522";"0.16666666666666666"
150;"1.0";"0.16666666666666666";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.16666666666666666";"0.37499999999999994";"0.5"
166;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
191;"1.0";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.3";"0.10000000000000002";"0.10000000000000002";"0.20000000000000004";"0.04109589041095891";"0.10000000000000002"
198;"1.0";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.16666666666666666";"0.032786885245901634";"0.16666666666666666"
200;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.2222222222222222";"0.3333333333333333"
202;"1.0";"0.5";"0.5";"0.10000000000000002";"0.10000000000000002";"0.3";"0.3";"0.20000000000000004";"0.04615384615384615";"0.10000000000000002"
206;"1.0";"0.3333333333333333";"0.3333333333333333";"1.0";"1.0";"1.0";"1.0";"0.3333333333333333";"0.06451612903225806";"0.3333333333333333"
212;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.15384615384615383";"0.3333333333333333"
224;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"1.0";"0.3333333333333333"
225;"1.0";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.10000000000000002";"0.20000000000000004";"0.10000000000000002";"0.3";"0.6";"0.10000000000000002"
