"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
291;"1.0";"0.42857142857142855";"0.42857142857142855";"0.2857142857142857";"0.2857142857142857";"0.2857142857142857";"0.2857142857142857";"0.2857142857142857";"0.4444444444444444";"0.5714285714285714"
311;"1.0";"0.5";"0.5";"0.5";"0.5";"0.75";"0.75";"0.5";"0.6666666666666665";"0.75"
313;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5";"0.6666666666666666"
325;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666"
328;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.26666666666666666";"0.6666666666666666"
337;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.21052631578947367";"0.6666666666666666"
339;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
342;"1.0";"0.6666666666666666";"0.6666666666666666";"0.5";"0.6666666666666666";"0.5";"0.6666666666666666";"0.3333333333333333";"0.27586206896551724";"0.6666666666666666"
345;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
368;"1.0";"0.6666666666666666";"0.6666666666666666";"0.2222222222222222";"0.3333333333333333";"0.3333333333333333";"0.4444444444444444";"0.3333333333333333";"0.28571428571428575";"0.2222222222222222"
385;"1.0";"0.75";"0.75";"0.5";"0.5";"0.5";"0.5";"0.5";"0.4444444444444445";"0.5"
392;"1.0";"0.4000000000000001";"0.5";"0.3";"0.3";"0.3";"0.4000000000000001";"NA";"0.23076923076923075";"0.20000000000000004"
394;"1.0";"0.25";"0.25";"0.25";"0.375";"0.25";"0.25";"0.625";"NA";"NA"
395;"1.0";"0.23076923076923078";"0.3076923076923077";"0.15384615384615385";"0.23076923076923078";"0.15384615384615385";"0.23076923076923078";"0.23076923076923078";"NA";"NA"
413;"1.0";"1.0";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.4";"1.0"
414;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
438;"1.0";"0.42857142857142855";"0.42857142857142855";"0.2857142857142857";"0.42857142857142855";"0.42857142857142855";"0.5714285714285714";"0.2857142857142857";"0.4615384615384615";"0.2857142857142857"
440;"1.0";"0.3333333333333333";"0.5555555555555556";"0.2222222222222222";"0.4444444444444444";"0.2222222222222222";"0.4444444444444444";"0.3333333333333333";"0.3157894736842105";"0.3333333333333333"
